age,bodyssa,bodysss,clinssa,clinsss,disssa,dissss,gndssa,gndsss,headssa,headsss,height,kd,legssa,legsss,pas,reach,rev,ssa,sss,sub,tda,tds,tsa,tss,winner
5.41369863,1,3,12,12,-1,2,18,14,23,23,-2,2,5,2,0,2,0,29,28,0,-2,0,35,34,0
3.923287671,-1,1,0,1,-23,4,6,5,-11,11,-1,3,-5,-2,0,0,0,-17,10,0,0,0,-18,9,0
-7.295890411,18,10,-11,-7,76,28,4,2,54,19,3,0,-3,-6,1,2,1,69,23,0,0,1,108,59,1
3.41369863,-11,-9,-23,-18,-29,-3,13,4,-33,-13,2,0,5,5,2,0,2,-39,-17,-1,6,2,-72,-47,1
-0.594520548,14,16,6,4,69,11,7,1,67,1,-1,1,1,-1,0,2,0,82,16,-2,-11,-4,100,26,1
-2.62739726,-1,-1,4,4,-6,-2,21,13,18,14,1,0,2,2,5,4,5,19,15,-1,7,4,90,70,0
-4.021917808,0,0,-1,-1,2,1,1,1,2,1,0,0,0,0,2,-2,2,2,1,1,-2,0,4,3,0
-4.95890411,-5,-6,3,1,11,-4,0,0,12,-2,0,0,7,5,0,-1,0,14,-3,0,7,-1,2,-13,0
4.501369863,3,5,0,0,-22,14,49,38,14,36,2,0,10,11,4,1,4,27,52,4,6,4,84,108,0
3.024657534,-14,-7,-14,-12,-2,14,0,0,-5,8,-6,0,3,1,3,-8,3,-16,2,0,9,3,-50,-30,0
3.819178082,-12,-9,-6,-8,4,-1,6,2,22,7,-1,1,-6,-5,1,0,1,4,-7,1,0,1,65,46,0
2.22739726,-11,-11,-5,-5,-19,-9,0,0,-29,-16,0,0,16,13,1,0,1,-24,-14,0,-6,0,-26,-15,1
1.810958904,-6,-6,-1,-1,0,13,12,12,14,27,0,1,3,3,4,-5,4,11,24,2,-8,-2,108,121,1
-5.419178082,-1,0,-1,-1,-2,-2,-4,-3,-4,-5,3,0,-2,-1,-2,2,-2,-7,-6,1,-2,-2,1,2,0
2.35890411,5,3,1,1,21,12,19,13,34,21,-1,0,2,2,5,-2,5,41,26,-1,5,2,102,83,1
3.821917808,25,15,1,1,87,38,2,0,62,22,-3,1,3,2,0,-2,0,90,39,0,0,0,90,39,0
-3.224657534,6,5,21,11,-3,-8,12,10,23,6,3,-1,1,2,0,2,0,30,13,3,-1,0,19,6,0
0.416438356,-7,-10,-15,-19,32,-2,0,0,27,-10,3,0,-3,-1,-1,3,-1,17,-21,0,1,-2,22,-17,0
1.75890411,2,-6,4,4,11,-3,-3,-2,10,5,0,-2,0,0,1,0,1,12,-1,0,1,1,0,-14,0
0.849315068,6,3,10,4,-52,-22,21,19,-26,-2,-3,1,-1,0,1,-1,1,-21,1,0,2,1,-18,4,1
-2.265753425,-6,-6,-5,-5,-6,-2,-9,-8,-14,-9,0,0,0,0,2,-1,2,-20,-15,2,11,2,-74,-62,0
10.15616438,3,1,2,5,14,20,11,9,22,30,-2,0,2,3,2,0,2,27,34,0,0,1,18,25,0
0.169863014,2,2,-2,-2,-4,1,1,1,-7,-2,5,2,0,0,0,3,0,-5,0,0,0,0,-7,-1,1
2.635616438,3,0,0,0,5,4,0,0,-2,1,-2,0,4,3,1,-2,1,5,4,0,0,0,6,5,1
-1.419178082,-1,-1,7,5,7,3,9,9,23,17,-1,1,1,1,0,-1,0,23,17,0,0,0,23,17,0
-3.076712329,12,9,13,11,4,0,14,11,20,14,1,1,-1,-1,0,2,0,31,22,0,-1,-1,31,20,1
-8.657534247,10,16,49,31,65,59,0,0,104,73,-4,0,0,1,0,-5,0,114,90,0,-6,0,114,90,0
-4.591780822,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,0,0,-1,0,0
3.616438356,15,11,9,6,56,22,5,5,37,11,-1,0,18,11,1,-4,1,70,33,0,4,3,40,5,0
1.939726027,3,1,-6,0,-67,21,22,17,-57,32,1,0,3,5,1,-1,1,-51,38,0,3,1,-44,44,1
-2.81369863,6,4,-2,-2,10,-5,44,40,41,25,-3,0,5,4,8,2,8,52,33,0,9,5,177,144,1
0.290410959,1,1,0,0,10,0,5,5,15,5,-1,1,-1,-1,0,-2,0,15,5,0,0,0,15,5,0
2.416438356,4,6,0,0,-9,2,43,16,31,12,3,0,-1,0,8,3,8,34,18,1,6,3,176,157,0
0.515068493,0,0,0,0,-4,-2,0,0,-4,-2,0,0,0,0,0,1,0,-4,-2,2,-1,-1,-4,-2,0
-2.854794521,16,11,-1,0,77,59,12,4,27,14,0,4,45,38,0,1,0,88,63,0,-1,0,90,64,1
5.005479452,-21,-12,4,0,-57,-3,18,14,6,35,-2,0,-20,-12,6,-4,6,-35,11,0,-5,1,1,45,1
-9.909589041,2,3,14,4,27,14,10,10,48,24,1,0,1,1,7,3,7,51,28,-1,15,7,86,61,0
-4.405479452,39,31,-6,1,111,62,-2,-2,67,24,1,0,-3,6,-1,3,-1,103,61,0,-12,-2,98,56,0
-0.824657534,16,13,0,1,11,12,30,19,34,28,0,1,-9,-9,4,0,4,41,32,0,-3,0,76,58,1
-6.865753425,1,0,5,3,39,11,6,6,29,9,-4,1,20,11,1,-6,1,50,20,0,1,1,52,22,1
13.20547945,14,7,10,7,94,50,1,0,108,57,-3,0,-17,-7,0,0,0,105,57,0,-3,0,100,53,1
-4.049315068,3,3,8,6,9,8,5,3,20,15,1,1,-1,-1,1,-1,1,22,17,0,2,2,35,29,0
-3.479452055,4,4,3,3,-10,4,36,29,26,33,-4,0,-1,-1,6,-7,6,29,36,0,4,5,31,39,1
5.375342466,12,6,-2,0,19,6,-21,-17,-15,-17,2,0,-1,0,0,6,0,-4,-11,5,-7,-6,-60,-60,1
-8.876712329,4,5,5,3,2,3,23,19,26,21,1,0,0,-1,5,-3,5,30,25,0,3,2,35,28,0
0.728767123,23,18,21,9,20,25,-11,-8,7,6,-2,0,0,2,-10,0,-10,30,26,-1,-1,-3,8,5,0
9.334246575,0,0,0,-1,-12,-5,77,56,65,50,0,0,0,0,5,-3,5,65,50,-1,6,3,130,108,0
-3.824657534,-1,-1,0,0,-3,-5,8,2,10,2,-3,0,-4,-4,2,1,2,5,-3,0,2,2,-12,-20,0
-3.189041096,-1,-2,-4,-3,7,8,32,16,32,19,-4,1,4,4,2,-8,2,35,21,-1,2,0,74,56,1
-1.843835616,0,-1,-1,-1,4,0,6,5,9,5,0,0,0,0,8,3,8,9,4,2,-2,-1,54,41,0
-5.010958904,1,0,0,-2,-10,2,20,12,5,8,2,0,4,4,2,0,2,10,12,2,26,20,29,28,0
-9.109589041,-1,-1,0,0,-2,-3,0,0,-1,-3,1,0,0,1,0,5,0,-2,-3,1,-1,0,-2,-3,0
-2.512328767,12,15,41,27,14,6,-28,-25,18,-7,1,2,-3,0,0,0,0,27,8,1,1,2,29,10,1
2.306849315,3,4,2,6,1,1,10,7,4,4,-3,0,6,6,1,0,1,13,14,1,3,1,29,28,0
2.328767123,1,0,0,0,2,0,3,1,4,1,-5,0,0,0,3,-2,3,5,1,2,1,1,12,8,0
0.18630137,33,23,-2,-1,30,32,2,1,6,17,1,0,-9,-8,0,8,0,30,32,0,1,1,33,34,1
0.452054795,-22,-14,-16,-13,-9,-9,0,0,8,-4,0,0,-11,-4,0,-4,0,-25,-22,0,2,1,9,11,0
-2.476712329,-1,1,-3,-2,-18,-4,22,11,4,5,-4,0,-2,-1,2,-3,2,1,5,-2,12,7,-10,-4,0
1.430136986,-2,3,0,7,-64,-15,7,5,-46,-2,5,0,-9,-4,8,2,8,-57,-3,1,13,9,-47,1,0
6.745205479,-4,0,-10,-3,-5,-2,2,1,-9,-4,-4,1,0,0,2,-6,2,-13,-4,0,2,1,-14,-5,1
-3.191780822,4,3,0,0,0,-2,40,21,36,16,-1,0,0,0,18,-3,18,40,19,2,3,3,82,61,1
2.243835616,-4,6,-16,-10,23,11,1,0,8,-10,-4,0,4,5,0,0,0,8,1,0,-1,2,9,2,1
-5.057534247,-4,-3,1,1,-6,1,3,3,1,5,0,1,1,3,0,3,0,-2,5,0,-1,0,-2,5,1
-1.205479452,4,1,12,9,1,6,44,19,53,33,-6,1,0,0,4,-2,4,57,34,0,3,2,91,64,0
-9.523287671,-3,0,3,4,-5,0,47,35,43,33,0,0,5,6,5,0,5,45,39,-1,1,2,174,155,1
4.230136986,-6,-4,-7,-4,9,-1,5,5,25,14,-2,1,-12,-10,0,0,0,7,0,0,2,0,-6,-16,1
-7.221917808,-1,6,4,6,-18,9,1,1,-17,5,-2,2,5,5,-1,-2,-1,-13,16,0,-5,-1,-11,18,1
-3.701369863,-3,0,-1,1,23,26,0,0,24,28,2,0,1,-1,0,-1,0,22,27,0,3,1,23,28,0
-13.74794521,0,1,2,1,3,0,52,40,59,41,-1,0,-2,-1,1,-4,1,57,41,0,-1,0,62,44,0
0.545205479,16,7,-10,-9,98,4,2,0,65,-18,-2,0,9,6,0,0,0,90,-5,0,-3,-3,88,-11,1
2.808219178,-10,-9,6,3,-13,-4,71,38,70,43,-4,0,4,3,15,-7,15,64,37,-3,12,8,107,71,0
8,1,1,1,0,23,19,17,8,43,27,0,0,-3,-1,3,-2,3,41,27,1,3,3,89,72,1
7.41369863,2,0,-2,-1,6,2,-2,-3,-2,-4,-2,0,2,2,1,-3,1,2,-2,-1,-1,-1,-20,-23,0
-7.728767123,-10,6,-8,14,47,69,5,2,25,54,2,0,29,25,0,8,0,44,85,2,1,3,52,93,0
-5.443835616,-14,-8,-3,0,49,19,0,-1,64,30,0,0,-4,-4,1,1,1,46,18,0,10,5,49,20,1
12.6109589,-1,-3,3,2,-2,-3,37,28,37,28,4,1,2,2,10,6,10,38,27,1,5,3,97,81,0
-2.608219178,-12,-7,2,0,17,-4,15,8,43,4,-2,0,3,7,2,1,2,34,4,0,6,4,27,-8,0
10.06575342,15,11,-3,1,-16,-1,41,33,4,18,-4,0,3,4,5,-2,5,22,33,0,4,4,12,26,1
0.457534247,-22,-20,-20,-16,-21,-7,11,9,-15,-2,-1,0,7,8,3,-3,3,-30,-14,0,7,8,-12,5,1
5.682191781,-17,-5,-2,-3,-31,-3,17,6,7,9,1,2,-6,-4,1,1,1,-16,0,0,-3,0,-31,-10,1
4.991780822,-12,-17,5,5,51,-23,-6,-6,64,-3,1,0,-2,-4,-1,2,-1,50,-24,1,-3,-2,27,-46,1
-12.49589041,-10,-6,-5,-5,6,32,-1,-1,10,31,-1,0,0,1,1,1,1,0,26,0,3,1,-8,16,0
1.901369863,-4,-6,12,8,43,13,0,0,53,21,0,0,6,6,0,-5,0,55,21,0,4,-1,65,30,1
3.978082192,-4,0,0,0,-26,-20,37,29,35,24,-2,0,-20,-15,3,-2,3,11,9,1,1,2,58,51,1
-3.994520548,-1,0,1,1,0,0,0,0,1,1,4,0,1,0,1,7,1,1,1,1,-2,0,-2,-1,1
5.150684932,-1,0,-2,-1,3,4,9,7,8,8,-4,0,3,2,2,0,2,10,10,1,1,1,12,12,1
-2.495890411,4,-1,-1,-4,13,2,11,11,25,16,0,0,-6,-6,2,-1,2,23,9,2,0,-4,29,7,0
-6.246575342,2,3,9,7,5,2,9,5,21,11,2,0,0,0,1,2,1,23,14,1,-3,-1,37,25,0
4.950684932,-11,0,4,3,34,29,3,2,34,25,2,-1,18,9,1,-4,1,41,34,0,-3,1,34,31,1
-9.835616438,3,2,0,0,9,6,9,5,9,4,0,1,6,5,0,-1,0,18,11,0,-1,0,22,14,0
-3.854794521,14,7,6,2,65,13,21,16,82,29,-1,0,-4,-5,-1,-1,-1,92,31,-3,3,0,104,38,1
2.167123288,-4,-1,-5,-2,-33,3,16,15,-18,17,3,0,0,0,-4,0,-4,-22,16,-1,-10,-4,-11,25,1
-7.408219178,8,7,15,16,-49,4,24,21,-42,16,-1,1,24,18,1,4,1,-10,41,0,2,4,-10,42,0
-5.550684932,2,3,2,1,6,9,1,0,5,7,3,3,2,0,0,3,0,9,10,0,-7,0,2,6,1
1.463013699,-4,-5,6,7,1,3,-7,-7,-5,0,-1,1,9,8,-1,-1,-1,0,3,0,-1,-2,-19,-15,1
-1.38630137,-10,-10,2,7,23,13,2,2,32,30,-2,0,5,2,0,0,0,27,22,0,-2,0,46,41,1
-0.632876712,-1,0,-1,1,-26,9,12,10,-28,12,0,0,14,8,1,-1,1,-15,20,0,0,5,-32,3,1
-6.482191781,0,-1,3,3,-2,-10,38,32,49,37,2,1,-10,-11,3,3,3,39,25,1,0,0,42,25,1
-1.61369863,15,14,43,36,13,7,17,16,61,47,2,0,-3,-2,2,0,2,73,59,-2,8,5,147,126,0
-8.747945205,1,1,0,0,6,7,5,3,5,5,-2,1,5,4,0,0,0,11,10,0,0,0,11,10,1
-1.528767123,0,1,-1,0,-6,16,5,3,-6,15,0,1,4,3,5,1,5,-2,19,3,4,3,17,32,1
-7.520547945,-4,-2,0,0,-8,-6,9,6,11,6,-1,0,-6,-4,2,-5,2,1,0,1,1,1,9,7,1
-2.265753425,1,1,0,0,-6,1,52,31,45,31,-4,1,0,0,2,-2,2,46,32,0,5,3,96,67,0
-3.778082192,0,-1,1,0,10,4,7,3,14,5,6,1,4,3,2,5,2,18,7,0,1,0,28,17,0
0.016438356,-5,-1,-3,-1,-25,-4,-14,-3,-33,-3,2,0,-4,-4,1,4,1,-42,-8,2,-1,-1,-39,-4,0
-0.353424658,-1,-3,-15,-9,-22,-5,-4,-3,-45,-20,-4,0,5,6,4,-6,4,-41,-17,0,18,5,-32,-11,0
4.180821918,3,3,4,2,5,5,5,5,7,6,2,1,4,3,-3,7,-3,14,12,0,-4,-3,3,1,0
5.953424658,11,4,-3,0,13,13,15,8,6,8,2,0,8,9,0,3,0,25,21,0,2,1,25,21,1
-0.090410959,1,1,-1,0,1,-2,3,1,2,-2,2,1,0,0,0,1,0,3,-1,0,0,0,3,-1,0
-5.808219178,-1,0,0,0,4,4,0,0,5,4,1,0,0,0,1,0,1,4,4,1,1,0,4,4,1
2.205479452,-2,3,-11,-6,-7,38,49,32,24,50,-2,0,9,11,2,0,2,31,64,-1,16,9,109,130,0
7.668493151,-1,-1,7,5,-1,4,8,7,16,16,-2,0,-1,1,0,2,0,14,16,0,5,4,183,161,0
3.493150685,3,5,-20,-22,-18,-23,0,0,16,-4,0,0,-57,-46,0,-2,0,-38,-45,0,-4,0,-35,-43,1
-0.309589041,-13,-6,-11,-3,-12,-2,-3,4,-12,5,-1,-1,-1,0,7,-1,7,-26,-1,1,7,6,1,25,1
5.095890411,-15,-12,-30,-23,-22,2,14,16,-26,4,-1,0,3,3,1,5,1,-38,-5,0,6,2,-75,-40,1
2.783561644,4,3,6,4,31,3,12,9,54,21,-1,2,-9,-8,3,2,3,49,16,1,-1,0,55,23,0
1.071232877,-3,-1,0,0,6,8,4,3,10,8,-1,1,3,4,0,-5,0,10,11,0,0,0,10,11,1
0.276712329,6,1,-4,-2,16,6,19,17,25,21,1,0,0,-1,4,7,4,31,21,2,6,-1,54,43,1
-2.035616438,-4,0,-1,0,-16,-1,4,4,-9,4,-1,1,0,-1,0,1,0,-13,3,0,1,0,-11,5,1
6.739726027,20,17,-25,-8,2,2,24,16,-24,-8,0,0,5,1,2,3,2,1,10,0,3,2,-88,-73,1
1.542465753,3,3,5,4,11,4,38,26,48,28,1,0,3,3,-2,4,-2,54,34,-2,-1,1,25,3,1
-3.506849315,0,0,-1,-2,-27,-1,6,4,-16,6,2,0,-6,-5,0,1,0,-22,1,-1,2,2,-14,4,1
0.194520548,9,8,13,12,-14,0,17,10,-1,11,-2,1,8,3,2,-3,2,16,22,-1,10,4,15,26,1
-0.684931507,27,20,15,12,28,18,13,8,19,12,0,0,10,6,1,0,1,56,38,0,-14,0,141,110,0
1.304109589,-3,-3,0,-1,4,-2,4,3,10,4,0,0,1,-1,0,2,0,8,0,0,2,1,7,-1,1
-1.931506849,5,5,2,2,18,9,18,9,39,21,-1,0,-6,-6,0,-2,0,38,20,1,-11,0,76,55,0
4.35890411,-1,0,0,2,-4,-6,4,3,2,0,2,0,-1,-1,1,0,1,0,-1,1,4,1,3,1,0
2.336986301,-2,-4,8,4,10,3,-12,-4,8,7,-2,0,0,0,-7,-1,-7,6,3,0,-1,-2,63,58,0
2.087671233,-2,-2,0,0,-4,2,2,2,-1,5,0,0,1,1,1,-1,1,-2,4,1,3,2,11,11,0
-2.95890411,-4,-10,22,13,4,1,33,19,61,41,0,0,2,2,-4,0,-4,59,33,3,1,-2,152,105,0
2.654794521,-9,-5,-5,3,15,17,11,9,33,37,2,0,-3,-3,1,2,1,21,29,1,-6,0,33,43,0
7.221917808,3,5,4,2,4,4,6,4,7,1,0,0,4,4,-3,-2,-3,14,10,-1,-6,-4,9,4,1
-4.687671233,0,-1,0,0,15,1,28,17,42,18,0,1,1,1,0,3,0,43,18,0,1,1,52,27,0
2.273972603,1,1,6,6,-18,-14,34,28,21,19,0,-1,0,0,1,-2,1,22,20,0,8,2,47,41,1
-0.794520548,0,1,-2,0,16,14,28,18,42,28,4,0,0,3,4,0,4,42,32,5,-2,-2,126,98,0
-2.747945205,11,12,11,11,51,43,4,3,49,39,-1,0,6,6,0,0,0,66,57,0,5,3,66,57,0
-2.698630137,-3,0,0,0,-1,5,11,8,17,15,-2,1,-4,-2,0,-1,0,10,13,0,0,0,11,13,1
-2.098630137,2,6,27,11,21,12,0,0,55,24,-6,0,-9,-7,0,-4,0,48,23,0,-1,0,15,-9,1
-0.350684932,-12,-3,-4,0,114,64,0,0,95,55,1,0,27,12,0,-3,0,110,64,0,1,0,112,64,0
0.742465753,7,3,6,7,20,-13,-2,2,23,-2,-2,0,-6,-5,0,-2,0,24,-4,0,5,4,-11,-44,0
2.320547945,0,3,-1,0,-37,-2,21,16,-20,8,1,0,3,3,8,1,8,-17,14,-1,9,6,-24,3,0
-3.635616438,2,2,2,3,0,1,18,6,18,8,3,0,0,0,0,6,0,20,10,-1,1,0,140,132,0
-7.863013699,-1,-2,0,-1,4,6,0,0,-2,2,3,0,7,5,0,4,0,4,5,1,-1,0,4,5,0
7.339726027,-3,-3,-9,-7,-24,-12,11,11,-17,-3,-1,0,-2,-2,2,-1,2,-22,-8,1,1,1,-24,-10,0
-3.465753425,-5,-3,2,4,-6,-15,4,3,3,-6,5,0,2,1,3,4,3,0,-8,0,2,3,-38,-44,1
-11.24383562,-3,-4,3,2,30,10,-31,-12,9,7,3,1,-4,-3,-3,3,-3,2,0,0,-7,-1,14,13,1
2.753424658,8,1,6,6,-3,1,40,22,36,28,-1,0,-1,0,3,1,3,43,29,5,7,6,63,42,1
-4.621917808,2,2,0,0,8,1,35,25,44,29,0,1,-3,-5,3,-1,3,43,26,0,-2,0,27,14,0
3.367123288,25,17,-4,-1,-59,-3,0,0,-72,-8,1,0,-16,-13,0,4,0,-63,-4,0,1,0,-60,-2,1
-2.364383562,1,-1,11,5,14,10,6,5,29,18,-1,2,1,3,0,1,0,31,20,0,0,0,30,19,0
1.232876712,9,10,18,13,6,-3,61,44,85,51,-3,0,-9,-7,4,-1,4,85,54,1,1,2,150,113,1
-3.468493151,12,1,4,3,122,92,-1,-1,58,53,1,0,55,40,0,3,0,125,94,0,5,3,144,106,0
-5.375342466,-1,-1,4,1,7,2,76,46,86,48,0,0,2,2,2,0,2,87,49,0,-3,3,75,30,1
2.079452055,13,13,1,1,8,17,8,8,0,7,0,0,4,6,5,2,5,17,26,0,5,3,52,56,1
-3.438356164,-2,-2,11,8,8,1,0,0,19,8,-3,0,2,3,0,-1,0,19,9,1,0,0,22,12,1
-1.367123288,1,1,0,0,0,0,12,7,13,8,2,1,-2,-2,0,4,0,12,7,0,0,0,12,7,1
-2.920547945,5,6,-5,-3,-11,-3,14,15,1,10,-1,0,-8,-7,5,2,5,-2,9,1,4,3,81,87,1
-1.230136986,-6,-4,2,1,-5,-6,2,2,4,0,0,1,1,1,0,2,0,-1,-3,0,0,0,2,0,1
1.117808219,25,16,7,6,246,82,4,1,216,60,0,1,16,13,1,2,1,257,89,0,-2,2,263,93,0
-0.438356164,13,13,18,18,3,9,15,9,29,28,0,1,-6,-5,0,4,0,36,36,0,-1,0,38,38,1
-1.824657534,22,19,25,17,-2,1,0,0,-3,-1,-1,0,4,0,0,-3,0,23,18,0,0,2,38,32,1
-0.454794521,-1,0,0,1,7,2,30,25,33,26,0,0,5,2,5,0,5,37,28,2,-5,0,50,40,1
-2.8,54,49,10,9,36,15,104,75,88,42,-3,0,8,8,5,-1,5,150,99,-2,0,4,259,195,1
-3.397260274,20,13,-3,-3,-34,-16,0,0,-42,-18,1,0,-15,-14,0,2,0,-37,-19,0,-1,0,-36,-18,0
0.84109589,40,23,5,1,8,-1,5,7,-9,-4,4,-1,-13,-12,-1,3,-1,18,7,0,-3,-2,89,74,0
-2.797260274,0,0,1,1,6,0,0,0,7,1,2,0,0,0,4,3,4,7,1,0,1,1,6,0,0
-2.528767123,0,1,0,0,9,-3,0,0,14,2,4,1,-5,-6,0,3,0,9,-3,0,0,0,9,-3,1
-3.378082192,-10,-8,0,0,-5,-12,12,8,26,10,7,1,-9,-6,4,8,4,7,-4,0,1,1,50,31,0
-2.835616438,0,-1,-3,-1,59,18,-1,-2,59,21,9,-2,-4,-5,-1,10,-1,55,15,0,-1,0,53,14,1
5.893150685,-1,1,1,1,-7,0,18,14,13,14,-4,0,0,0,4,-7,4,12,15,1,4,4,40,37,1
3.306849315,-13,-1,15,15,-34,32,9,9,-1,53,-3,0,4,4,1,2,1,-10,56,0,1,1,-9,57,0
-8.846575342,2,-1,-6,-7,4,8,1,1,-4,3,1,0,1,0,-2,-1,-2,-1,2,-1,-4,-3,39,38,1
-4.720547945,7,6,0,0,14,6,3,3,11,5,2,2,-1,-2,0,2,0,17,9,0,0,0,22,13,1
0.17260274,0,0,0,-1,-2,3,-6,-6,-12,-8,2,0,4,4,-1,2,-1,-8,-4,1,4,0,-6,0,0
-2.953424658,1,1,1,1,0,-2,7,4,7,2,1,0,0,0,2,2,2,8,3,0,1,1,26,19,1
2.136986301,9,8,-3,-1,-14,-3,11,6,-14,-5,3,0,-1,-1,3,2,3,-6,2,-4,3,2,21,30,1
-0.928767123,-1,-1,-9,-5,-7,3,14,8,2,10,0,0,-3,-3,13,1,13,-2,6,0,8,3,-10,-4,0
5.139726027,0,2,4,4,-7,-3,17,4,7,-4,-3,0,7,7,2,-2,2,14,5,-1,8,5,32,21,0
3.098630137,-7,-4,-2,0,-47,-3,0,0,-45,3,-1,0,3,-2,0,-2,0,-49,-3,0,3,0,-40,6,0
8.734246575,2,1,1,3,70,7,1,0,57,3,-1,0,13,6,2,-1,2,72,10,-1,10,0,88,24,1
7.339726027,-11,-3,4,1,9,-8,9,9,28,2,-1,0,5,3,0,-2,0,22,2,0,2,1,25,5,0
3.254794521,4,-3,8,4,12,-9,0,0,30,10,-3,0,-14,-12,0,-2,0,20,-5,0,14,2,1,-24,0
-3.610958904,0,-4,8,4,13,21,14,14,37,43,-2,0,-2,0,-3,-2,-3,35,39,0,-1,-1,90,88,0
4.967123288,-6,-4,11,11,-20,-11,14,14,16,23,-3,0,-5,-5,1,-6,1,5,14,1,-1,0,61,63,1
-6.265753425,8,9,10,11,1,0,36,21,36,20,0,1,3,3,0,-1,0,47,32,0,0,0,60,40,0
1.361643836,4,1,-3,-2,15,5,9,3,10,2,0,1,7,3,0,1,0,21,6,2,11,4,34,9,0
-8.520547945,10,4,-1,-1,132,45,-16,-6,111,44,2,-2,-6,-10,-1,1,-1,115,38,0,-4,-1,121,43,0
-5.728767123,-16,-22,3,3,7,19,1,0,28,46,-1,0,-1,-2,0,-2,0,11,22,0,-9,0,11,22,0
-1.394520548,-8,-4,0,0,114,59,49,34,170,95,1,0,1,2,7,0,7,163,93,1,14,6,209,129,0
0.476712329,7,1,12,11,18,7,-12,-5,7,10,-2,1,4,2,-2,-1,-2,18,13,1,-1,-1,8,4,1
-4.487671233,3,4,-8,-6,15,-5,-4,-2,-2,-20,2,0,2,3,0,2,0,3,-13,0,-7,-2,0,-15,0
-5.430136986,-8,-3,4,4,-12,6,9,8,2,12,-3,-1,7,9,1,-6,1,1,18,1,6,1,-16,3,0
-5.594520548,0,0,-1,0,-3,2,42,21,37,22,2,0,1,1,0,3,0,38,23,0,-1,0,44,27,1
1.520547945,0,0,0,0,-1,2,9,7,8,9,1,1,0,0,0,-2,0,8,9,0,0,0,9,10,1
-1.473972603,1,-2,0,-1,58,7,0,0,49,6,-4,0,8,2,0,0,0,58,6,0,-3,0,58,6,0
-0.454794521,-24,-15,-1,0,-29,-12,2,2,16,19,2,0,-20,-14,0,1,0,-28,-10,1,1,1,-27,-9,0
-3.435616438,0,2,2,2,-8,-3,1,1,-1,1,0,1,-4,-3,0,-1,0,-5,0,0,0,0,-4,1,0
2.679452055,-5,-2,-1,-1,-10,6,12,7,7,13,0,0,-1,1,7,-1,7,1,12,0,3,3,-2,10,1
1.580821918,-6,-7,-1,-1,-76,-37,-5,-4,-61,-21,-2,-1,-15,-14,0,-3,0,-82,-42,0,1,0,-87,-47,0
10.2109589,-6,-5,-2,-3,-4,4,1,0,6,9,1,0,-5,-3,2,0,2,-5,1,0,2,0,-3,4,1
-8.202739726,20,19,1,4,-14,43,0,0,-45,22,0,0,12,6,0,1,0,-13,47,1,4,0,-14,46,0
-1.676712329,0,0,5,3,1,2,10,6,16,11,2,2,0,0,0,1,0,16,11,0,0,0,16,11,1
0.660273973,-10,-8,4,1,22,-4,0,0,35,4,0,0,1,1,-1,-1,-1,26,-3,0,-3,-1,41,8,0
-3.326027397,-12,-23,-16,-24,115,20,-1,-2,90,0,3,0,20,17,1,2,1,98,-6,0,12,4,123,12,1
-1.756164384,0,0,-4,-2,-2,-3,-14,-3,-20,-8,1,-1,0,0,0,4,0,-20,-8,1,0,-1,-23,-9,1
-2.063013699,20,16,37,26,38,9,17,10,62,20,1,0,10,9,-1,-5,-1,92,45,-2,-7,-1,128,78,1
3.104109589,6,6,11,10,7,6,2,2,15,13,-3,2,-1,-1,0,-1,0,20,18,0,0,0,21,19,0
5.326027397,5,5,-7,-7,4,6,0,0,-8,-6,1,0,0,0,1,-2,1,-3,-1,1,7,1,-4,-2,0
-8.495890411,-3,-2,4,2,9,2,25,24,41,30,4,-1,0,0,0,1,0,38,28,0,8,8,27,10,1
-0.265753425,3,6,1,1,5,-2,37,36,42,30,-1,0,-2,-1,3,-4,3,43,35,0,-5,-1,117,103,0
-8.339726027,2,1,27,12,34,23,27,14,74,36,2,0,12,12,2,2,2,88,49,0,4,1,97,56,0
-0.509589041,-8,0,-7,-2,44,46,1,0,22,24,-5,0,24,20,2,-4,2,38,44,0,0,0,74,71,1
-5.58630137,-1,0,-2,-1,5,2,29,14,33,15,0,0,0,0,0,-1,0,32,15,-2,2,2,54,31,1
-4.249315068,11,11,14,13,32,31,14,6,16,15,-1,0,33,24,-2,-2,-2,60,50,0,-10,-2,77,66,1
0.915068493,6,5,8,8,17,16,0,0,5,8,-4,1,14,11,0,-8,0,25,24,0,-5,0,21,21,0
-9.835616438,-1,0,0,0,-3,1,2,2,0,3,-3,1,0,0,0,0,0,-1,3,0,0,0,-1,3,0
13.43013699,2,2,35,28,-5,-1,3,3,6,8,-1,0,25,20,0,-1,0,33,30,2,11,1,94,86,1
-2.490410959,-2,-2,0,0,-2,1,5,4,5,7,-1,0,0,0,0,-1,0,3,5,0,-1,0,3,5,0
-1.734246575,1,1,0,0,5,6,14,11,14,12,3,0,4,4,0,4,0,19,17,1,-1,-1,-7,-9,0
-9.150684932,0,0,0,0,0,1,1,1,1,2,-2,1,0,0,0,-2,0,1,2,0,0,0,1,2,1
1.536986301,4,2,0,0,12,1,5,4,17,9,5,1,-4,-6,0,1,0,17,5,0,1,0,17,5,1
